ID;Saran
9173;pak coba adakan sesi mengerjakan soal jadi yang ngerjain soal mahasiswanya biar keliatan kalo mereka paham
9174;suka telat paham di kelas bapak tapi setelah di pahami lagi ternyata gak seribet itu
9175;makasih pak
9176;Untuk waktu Ujian mungkin bisa lebih di berikan kesempatan waktu bagi kelas karyawan seperti sampai jam 12 malam, mengingat kendala jaringan jika sistem Online
9177;makasih 1 semesternya bu kelasnya seru
9178;"tugasnya jangan mendadak bu<br />
kalo telat upload harap di infoin ke grup "
9179;kelasnya asik diikutin 
9180;pengajaranya cukup jelas dan kelasnya gak bikin bosen¿¿¿¿
9181;Sangat memberikan pemahaman yang mudah mudah dipahami 
9182;Sangat memberikan pemahaman yang mudah mudah dipahami 
9183;Sangat memberikan pemahaman yang mudah mudah dipahami 
9184;Sangat memberikan pemahaman yang mudah mudah dipahami 
9185;Sangat memberikan pemahaman yang mudah mudah dipahami 
9186;Sangat memberikan pemahaman yang mudah mudah dipahami 
9187;Sangat memberikan pemahaman yang mudah mudah dipahami 
9188;Sangat memberikan pemahaman yang mudah mudah dipahami 
9189;Materi dan penyampaian materinya mudah dipahami 
9190;Sangat komunikatif, thanks mrs.-
9191;Saya akan kejar di SKS berikutnya, mohon maaf kemarin ada kesibukan di pekerjaan.
9192;Terima kasih bu, saya akan memperbaiki didua matakuliah yang saya tinggal sebelumnya.
9193;saran dari saya untuk KKP yaitu pada group agar dosen pembimbing untuk aktif reminder batasan tanggal pengumpulan penulisan dan jadwal sidang
9194;Semoga lebih baik lagi kedepannya pak makasih
9195;Semoga lebih baik lagi kedepannya pak makasih
9196;Mantap bapak mah debest
9197;Semoga lebih baik lagi kedepannya Bu makasih
9198;Semoga lebih baik lagi kedepannya pak, makasih....
9199;Semoga lebih baik lagi kedepannya pak,makasih...
9200;Semoga lebih baik lagi yaa, makasih...
9201;Baik
9202;Baik
9203;Terima kasih pak
9204;Terima kasih pak
9205;Suka dengan cara dosen mengajar
9206;Semoga kedepannya makin baik. Terima kasih
9207;Sebenarnya beliau sangat baik dalam hal membantu yang menyangkut masalah dengan dosen yang lainnya serta memberi solusi, tapi sayangnya beliau sudah tidak mengajar di UBL. Terima kasih
9208;Semoga kedepannya akan lebih baik lagi terutama dalam membimbing  mahasiswanya. Terima kasih
9209;Terima kasih
9210;Terima kasih
9211;Semoga dalam perkuliahan selanjutnya akan lebih baik lagi. Terima kasih
9212;"kurang menarik perhatian para mahasiswa. saran saya agar dapat membuat materi yang mudah dipahami dan menarik dari segi desain untuk mahasiswa lainnya.<br />
Terimakasih."
9213;"overall sudah bagus cuma kurang dalam penyampaian materi karna bahasa yang dipakai.<br />
Terimakasih."
9214;"Kurang dalam memberi materi dan kurang memanfaatkan e-learning. Untuk kedepannya harus memperhatikan materi dan meminta siswa aktif dalam membuka materi di e-learning.<br />
Terimakasih."
9215;"kurang memahami fitur fitur dalam zoom meet. Mungkin kedepannya bisa mempelajari terlebih dahulu. Selebihnya udh baik dalam materi dan penjelasannya. <br />
Terimakasih."
9216;contoh soal kurang mudah dipahami sehingga pengerjaan tugas menjadi sulit untuk dikerjakan
9217;kurang tepat waktu memberikan quiz dan trivia 
9218;kurang membuat materi yang menarik mahasiswa untuk mengikuti pembelajaran
9219;kurang dalam pertemuan online/gmeet/zoom meet
9220;semua sudah baik
9221;-
9222;-
9223;sangat baik
9224;Pembelajaran ilmu yg di berikan dosen sangat baik dan dapat di mengerti mahasiswa
9225;Terima kasih pak
9226;Terimakasih bu
9227;Terima kasih pak
9228;Terimakasih pak
9229;Keseluruhan cukup baik
9230;Pembelajaran nya kurang efektif untuk saya pribadi
9231;Secara pembelajaran cukup baik dan selalu hadir
9232;Secara keseluruhan cukup baik
9233;Kurang puas pembelajaran nya
9234;Dari materi yang diberikan kurang puas pembelajaran nya
9235;Saya cukup puas dibmbing beliau, mudah dipahami penyampaian nya dan pembelajaran nya
9236;Dari keseluruhan cukup baik dalam pembelajaran offline maupun online hanya saja materinya kurang membuat saya puas
9237;Mantap
9238;Mantap
9239;Mantap
9240;Mantap
9241;Baik
9242;Baik
9243;Baik
9244;durasi virtual video penyampaian materinya terlalu cepat, selebihnya bu indah sangaat ramah dan fast respon ketika ada yg bertanya di grup.
9245;materi lebih sering disharing dengan video, dan mahasiswa dituntut untuk menonton video penjelasan materi sebelum perkuliahan dimulai.
9246;Ok
9247;Sangat interaktif dan inovatif. Lebih ditingkatkan lagi untuk kehadiran dan kejelasan tugas. 
9248;Bisa ditambahkan pertemuan, jika materi yang di berikan sedikit sulit
9249;Tidak ada
9250;Metode pengajaran yang terlalu flat, bisa mungkin di tambah beberapa interaksi antara dosen dan mahasiswa di sela sela pembelajaran
9251;Dosen sangat interaktif dan bisa membuat mahasiswa untuk tampil percaya diri. 
9252;Dalam hal pemberian waktu untuk mengerjakan tugas sangat singkat. Mungkin bisa lebih di perpanjang sedikit, mengingat bahwa kami kelas karyawan mempunyai kesibukan yang lain. Atau ketika memberi tugas/quiz bisa announcement di wag. Terimakasih
9253;Mohon ditingkatkan kembali dalam hal kehadiran, agar mahasiswa dapatkan ilmu yg lebih maximal
9254;Dosen sudah cukup baik dalam memberikan dan menjelaskan pelajaran
9255;Tidak ada saran dan kritik.
9256;lebih ditingkatkan
9257;lebih ditingkatkan
9258;lebih ditingkatkan
9259;lebih ditingkatkan
9260;lebih ditingkatkan
9261;lebih ditingkatkan
9262;Terima kasih.
9263;Sangat baik, terima kasih.
9264;Untuk mahasiswa tahap akhir semoga bisa di mentoring sampai lulus, Aamiin
9265;-
9266;baik
9267;baik
9268;baik
9269;cukup
9270;Dosen sangat baik 
9271;Dosennya sangat baik
9272;Dosen sangat baik dalam memberi materi
9273;Dosen sangat jelas menjelaskan
9274;Dosen cukup jelas dalam menjelaskan materi
9275;Dosen sangat membantu murid yang tidak mengerti
9276;Dosen menjelaskan deng sangat baik
9277;Dosen menjelaskan dengan sangat baik
9278;Dosen baik, selalu memberikan motivasi, fast respon. mungkin untuk pemrograman matlab harus ada prakteknya juga belajarnya bukan hanya sekedar baca kodingan, tetapi bagaimana kita develop program matlab dari awal
9279;"dosen baik, selalu memberikan motivasi kepada mahasiswa. Saran saya mungkin bisa dibuatkan video tutorial agar bisa di tonton berulang-ulang supaya paham.<br />
"
9280;respon baik. ketepatan waktu jarang tepat
9281;"tolong lebih dimengertiin pendapat mahasiswa<br />
"
9282;baik
9283;Pembawaan materi baik, tetapi untuk memberikan respon suka telat di grup. harus lebih responsif dan memberikan kepastian
9284;mohon lebih dijelaskan
9285;Materinya mudah dipahami, cuma kalo gmeet suka bikin ngantuk karna pembawaan dosennya kurang semangat
9286;+++
9287;lebih asik lagi
9288;baik
9289;Dabest dosennya, interaktif kalo ditanya grup wa
9290;Materi sudah ok, tetapi cara penyampaian yang masih kurang terlebih memakai.
9291;materinya sulit dipahami, mungkin karena kalkulus 2 :(
9292;Cara mengajar sudah baik, diberi contoh dengan bercerita yang masuk akal. Cara mengajar baik dan mungkin agar tidak bosan berikanlah semangat kepada mahasiswa untuk selalu termotivasi menjalani perkuliahan
9293;Penyampaian materi nya simpel saya suka
9294;Penyampaian materi bapaknya enak, mudah dipahamin dan dimengerti. Terima kasih banyakkk pak
9295;Mantap bu
9296;ibunya asikk bangett, dabestt pokoknyaa
9297;terima kasih pak
9298;terima kasih pak gandung
9299;terima kasih pak joko
9300;terima kasih pak
9301;Thanks nilannya pak basuki
9302;terima kasih nilanya pak peby, tapi untuk matkul kalkulus mungkin lebih pelan mengajarnya karena lumayan susah
9303;thanks pak sjukani
9304;++
9305;gak ada
9306;Terus pertahankan
9307;Terus pertahankan 
9308; Saran saya terus pertahankan 
9309;-
9310;Tidak ada.
9311;-
9312;mohon agar ditingkatkan pembelajarannya, terima kasih
9313;-
9314;semoga dapat memberikan motivasi kepada mahasiswa nya
9315;-
9316;kurang cukup
9317;cukup
9318;cukup baik sekali
9319;sudah baik
9320;sudah bagus
9321;mohon ditingkatkan lagi kepeduliannya thd mahasiswa
9322;ok
9323;ok
9324;Baik
9325;MAKASIH PAK ILMUNYA, MOHON DIBANTU DIPERCEPAT NILAINYA KELUAR HEHE
9326;Adakan penjelasan materi setidaknya 2 pertemuan
9327;Materi yang disampaikan cukup mudah dipahami. Dosen aktif dalam mengajar dan mengadakan gmeet untuk memberikan penjelasan materi.
9328;Materi yang disampaikan cukup mudah dipahami. Dosen aktif dalam mengajar dan mengadakan gmeet untuk memberikan penjelasan materi.
9329;Disampaikan dengan baik
9330;Modul mudah dipahami. Tidak pernah ada pertemuan
9331;Materi yang disampaikan mudah dipahami. Dosen cukup on time.
9332;Materi yang diajarkan dapat mudah dipahami
9333;-
9334;pertahan kan sikap baik bapa kepada mahasiswa yaa pak, saya suka dalam pembelajaran nya, tugas , uas, dan uts
9335;pertahan kan sikap baik bapa kepada mahasiswa yaa pak, saya suka dalam pembelajaran nya, tugas , uas, dan uts
9336;pertahan kan sikap baik bapa kepada mahasiswa yaa pak, saya suka dalam pembelajaran nya, tugas , uas, dan uts
9337;pertahan kan sikap baik bapa kepada mahasiswa yaa pak, saya suka dalam pembelajaran nya, tugas , uas, dan uts
9338;pertahan kan sikap baik bapa kepada mahasiswa yaa pak, saya suka dalam pembelajaran nya, tugas , uas, dan uts
9339;pertahan kan sikap baik bapa kepada mahasiswa yaa pak, saya suka dalam pembelajaran nya, tugas , uas, dan uts
9340;"cukup baik<br />
"
9341;"Tingkatkan lagi dalam memberi praktek pada mahasiswa<br />
"
9342;Dosen sangat baik dalam mengajar maupun memberi materi secara tetap
9343;SANGAT BAIK
9344;SANGAT BAIK
9345;Saran dari mahasiswa, jika berkenan dosen perlu menghadirkan variasi mengajar baru. Tidak hanya materi ceramah atau menyimpulkan topik diskusi melainkan juga menyajikan materi perkuliahan menarik berupa video pembelajaran.
9346;Saran dari mahasiswa, jika berkenan dosen perlu menghadirkan variasi mengajar baru. Tidak hanya materi ceramah atau menyimpulkan topik diskusi melainkan juga menyajikan materi perkuliahan menarik berupa video pembelajaran.
9347;Saran dari mahasiswa, jika berkenan dosen perlu menghadirkan variasi mengajar baru. Tidak hanya materi ceramah atau menyimpulkan topik diskusi melainkan juga menyajikan materi perkuliahan menarik berupa video pembelajaran.
9348;Saran dari mahasiswa, jika berkenan dosen perlu menghadirkan variasi mengajar baru. Tidak hanya materi ceramah atau menyimpulkan topik diskusi melainkan juga menyajikan materi perkuliahan menarik berupa video pembelajaran.
9349;Saran dari mahasiswa, jika berkenan dosen perlu menghadirkan variasi mengajar baru. Tidak hanya materi ceramah atau menyimpulkan topik diskusi melainkan juga menyajikan materi perkuliahan menarik berupa video pembelajaran.
9350;Saran dari mahasiswa, jika berkenan dosen perlu menghadirkan variasi mengajar baru. Tidak hanya materi ceramah atau menyimpulkan topik diskusi melainkan juga menyajikan materi perkuliahan menarik berupa video pembelajaran.
9351;Saran dari mahasiswa, jika berkenan dosen perlu menghadirkan variasi mengajar baru. Tidak hanya materi ceramah atau menyimpulkan topik diskusi melainkan juga menyajikan materi perkuliahan menarik berupa video pembelajaran.
9352;Saran dari mahasiswa, jika berkenan dosen perlu menghadirkan variasi mengajar baru. Tidak hanya materi ceramah atau menyimpulkan topik diskusi melainkan juga menyajikan materi perkuliahan menarik berupa video pembelajaran.
9353;kurang info untuk mahasiswa
9354;baik
9355;Baik
9356;aik
9357;baik
9358;Baik
9359;Baik
9360;Cukup Baik
9361;Baik
9362;--------------
9363;------------
9364;-----------
9365;terima kasih pak atas ilmu yang di berikan, semoga bermanfaat buat saya kedepan nya
9366;Saran saya agar dosen tidak mudah emosi saat ada mahasiswa bertanya mengenai tugas, dan jangan terlalu bawa perasaan
9367;Good
9368;"Good<br />
"
9369;Verygood
9370;Good
9371;Good
9372;Good
9373;Lebih sering masuk kelas
9374;tidak ada
9375;Pertahankan kebaikannya
9376;Pertahankan kebaikannya
9377;Pertahankan kebaikannya
9378;Pertahankan kebaikannya
9379;Pertahankan kebaikannya
9380;Lebih baik lagi
9381;Pertahankan kebaikannya 
9382;Pertahankan
9383;Pertahankan
9384;mantul
9385;joss
9386;baik
9387;baik
9388;CUKUP
9389;"MANTAP SEKALI WALAUPUN SUDAH TUA TETAP SEMANGAT MENGAJAR<br />
"
9390;"Sangat baik<br />
"
9391;Baik
9392;tidak ada
9393;tidak ada
9394;tidak ada
9395;tidak ada
9396;sudah cukup
9397;sudah baik
9398;dosennya harus lebih aktif lagi
9399;dosen lebih aktif lagi
9400;Alhamdulillah
9401;Alhamdulillah
9402;Alhamdulillah
9403;Alhamdulillah
9404;Alhamdulillah
9405;Alhamdulillah
9406;Alhamdulillah
9407;Alhamdulillah
9408;Baik
9409;Baik
9410;Baik
9411;Terimakasih pak
9412;Terima kasih pak
9413;Tidak ada
9414;Tidak ada
9415;Tidak ada
9416;Dimohon untuk lebih fast respon jika mahasiswa bertanya melalui grup WAG
9417;Dosen menjelaskan materi menjadi mudah dimengerti
9418;Dimohon untuk materi diberikan secara praktek dengan menggunakan bahasa pemrograman
9419;Terima kasih pak sudah mengajari saya . Semoga ilmu yg bapak berikan bermanfaat untuk saya kedepan nya
9420;Terima kasih ibu sudah mengajari saya . Semoga ilmu yg ibu berikan bermanfaat untuk saya kedepan nya
9421;baik
9422;baik
9423;baik
9424;baik
9425;semoga pada sehat ya buk pak
9426;semoga pada sehat ya buk pak
9427;semoga pada sehat ya buk pak
9428;semoga apada sehat 
9429;"ok lahh<br />
"
9430;bissmilah pada sehat
9431;"semoga pada sehat ya <br />
"
9432;ok
9433;ok
9434;ok
9435;ok
9436;ok
9437;ok
9438;pak sejati sangat baik dan informatif sekali 
9439;"bu atik sudah baik<br />
"
9440;Apabila offline/tatap muka lebih mudah dimengerti
9441;-
9442;-
9443;tidak ada, pengajaran sangat baik dan mudah dimengerti
9444;baik
9445;baik
9446;baik
9447;Baik
9448;Baik
9449;Oke
9450;dosen ini sangat amat jelas menerangkan kepada kami
9451;cara mengajarnya jelas
9452;sangat baik
9453;"sangat baik<br />
"
9454;sangat baik
9455;sangat bijaksana dan baik dalam mengajar
9456;sangat bagus dalam menjawab pertanyaan dr mahasiswa
9457;sangat jelas dalam menjelaskan materi
9458;Baik dalam memberikan materi dan soal
9459;Pak Jan sangat baik dalam mengajar, dan cara menjelaskan materi sangat bagus karna mudah dipahami 
9460;Pak sjukani baik dalam mengajar di kelas
9461;Terimakasih Pak Bimo 
9462;Belajar dengan Pak Basuki sangat fun, dengan pembawaan yg humble pembelajaran jadi terasa menyenangkan dan mudah dipahami
9463;terima kasih atas waktunya dan ilmunya pak, duedatenya kecepetan tapi pak.
9464;Baik
9465;pengajaran sangat baik
9466;Sangat baik
9467;Sangat baik
9468;Cukup
9469;Cukup
9470;Sangat baik
9471;Cukup
9472;Cukup
9473;Cukup 
9474;Baik
9475;Baik
9476;.
9477;.
9478;Cara mengajar yang cukup dimengerti
9479;Dosen terbaik. Tambahkan dia gaji lebih.
9480;Dosen terbaik. Tambahkan dia gaji lebih.
9481;cukup baik
9482;Sangat baik.
9483;Cara menjelaskan mudah dipahami dan tepat waktu mengajar
9484;cukup baik
9485;Perbaiki Fasilitas lab / ruangan kelas, dan Kesejahteraan dosen / TU. Terima kasih
9486;Sehat selalu
9487;Sehat selalu
9488;Sehat selalu
9489;Sehat selalu
9490;Sehat selalu
9491;Sehat selalu
9492;Sehat selalu
9493;Semoga sehat selalu
9494;Semoga lebih baik lagi
9495;-
9496;Baik
9497;Baik
9498;Baik
9499;Baik
9500;Memberi kesempatan kepada yg belum mengerjakan tugas, itu bagus meringankan untuk yg lupa
9501;Dosennya mengajarkan dengan baik
9502;Good
9503;....
9504;Good
9505;...
9506;......
9507;Dosen panutannnn
9508;Dosen paling the bestttttt
9509;Mantappp
9510;Memotivasi kita semua untuk semangat belajarrrr
9511;Pembelajaran sudah baik, tetapi akan lebih menyenangkan jika tugas praktek dalam penggunaan aplikasi lebih sering diterapkan.
9512;Mantappp
9513;Sangat memotivasi
9514;Mantappppp
9515;Semangat terus pak
9516;Pembelajaran sudah baik
9517;Pembelajaran sudah baik
9518;Pembelajaran sudah baik
9519;Tetapkan pengajaran yg baik pak
9520;Sudah baik 
9521;Semoga dalam mata kuliah ini dosen bisa memberikan interaksi dan waktu conference lebih banyak serta lebih baik lagi.
9522;Tetapkan pengajaran yg baik ya pak
9523;Tingkatkan untuk pengajaran yg lebih baik bu
9524;Sudah Baik
9525;Tingkatkan kinerja dengan pengajaran yg baik pak
9526;Sudah Baik
9527;Tetapkan kinerja pengajarannya ya pak
9528;Tidak ada
9529;Tetapkan kinarja pengajaran yg baik ya pak
9530;Tidak ada
9531;Pertahankan pengajaran nya pak didik hariyadi
9532;Tidak ada
9533;Mantap
9534;Mantap
9535;Mantap
9536;Mantap
9537;Siap
9538;Mantap
9539;Sangat Baik dan Bagus
9540;Sudah bagus
9541;Sudah bagus
9542;Sudah bagus
9543;Sudah bagus
9544;lebih tingkatkan kebersihannya
9545;lebih tingkatkan kebersihannya
9546;lebih tingkatkan kebersihannya
9547;lebih tingkatkan kebersihannya
9548;lebih tingkatkan kebersihannya
9549;Lebih di tingkatkan kebersihannya
9550;Cukup baik
9551;Cukup baik
9552;Cukup baik
9553;Sudah cukup baik 
9554; 
9555; 
9556; 
9557; 
9558; 
9559; 
9560;Ok
9561;Ok
9562;Ok
9563;Cukup baik
9564;Sudah bagus oke
9565;Tidak ada kritik dan saran
9566;Tidak ada kritik dan saran
9567;Tidak ada kritik dan saran
9568;Pa agus sabar mengajari mahasiswa selalu cepat di jawab ketika ada yg bertanya , tidak ada saran / kritik karna penyampaian materi nya sangat baik
9569;Tidak ada kritik dan saran
9570;Tidak ada kritik dan saran
9571;Tidak ada kirtik dan saran
9572;Tidak ada kritik dan saran
9573;Tidak ada saran dan kritik
9574;Sangat baik
9575;Sangat baik
9576;Sangat baik
