created_at,full_text,clean_tweet,stopword_tweet,stemmer_tweet,label_inset,label_senti
2022-12-24 04:48:29,"Published on YouTube: Taqiyah seperti Syi'ah, Aqidah seperti Khawarijh, Berdusta atas Niat Karena Allah untuk Budi Luhur https://t.co/Bi0Gr4emkd   #LDII 354 #JOKAM #IslamJamaah #HIJRAH #MengawalParadigmaBaru #AnasTV",published on youtube taqiyah seperti syi ah aqidah seperti khawarijh berdusta atas niat karena allah untuk budi luhur https t co bi gr emkd ldii jokam islamjamaah hijrah mengawalparadigmabaru anastv,published on youtube taqiyah syi aqidah khawarijh berdusta niat allah budi luhur https t co bi gr emkd ldii jokam islamjamaah hijrah mengawalparadigmabaru anastv,published on youtube taqiyah syi aqidah khawarijh dusta niat allah budi luhur https t co bi gr emkd ldii jokam islamjamaah hijrah mengawalparadigmabaru anastv,pos,neg
2022-12-24 03:50:14,🕊️ plam plam digidawiww ku mencari kawan sejati dgn budi pekerti luhur sareng hndap asor https://t.co/2ZIqscbKAv, plam plam digidawiww ku mencari kawan sejati dgn budi pekerti luhur sareng hndap asor https t co ziqscbkav,plam plam digidawiww ku kawan sejati budi pekerti luhur sareng hndap asor https t co ziqscbkav,plam plam digidawiww ku kawan sejati budi pekerti luhur sareng hndap asor https t co ziqscbkav,neg,neg
2022-12-24 01:58:32,"“Peringatan Hari Ibu diharapkan dapar mewariskan nilai-nilai luhur dan semangat perjuangan yang terkandung dalam sejarah perjuangan kaum perempuan kepada seluruh masyarakat Indonesia,  Kanwil Kemenkumham Sulteng Budi Argap Situngkir",peringatan hari ibu diharapkan dapar mewariskan nilai nilai luhur dan semangat perjuangan yang terkandung dalam sejarah perjuangan kaum perempuan kepada seluruh masyarakat indonesia kanwil kemenkumham sulteng budi argap situngkir,peringatan diharapkan dapar mewariskan nilai nilai luhur semangat perjuangan terkandung sejarah perjuangan kaum perempuan masyarakat indonesia kanwil kemenkumham sulteng budi argap situngkir,ingat harap dapar waris nilai nilai luhur semangat juang kandung sejarah juang kaum perempuan masyarakat indonesia kanwil kemenkumham sulteng budi argap situngkir,pos,pos
2022-12-23 19:12:40,Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious,sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya hr bukhori jokam jokamlicious,baiknya iman iman luhur budi pekertinya hr bukhori jokam jokamlicious,baik iman iman luhur budi pekerti hr bukhori jokam jokamlicious,pos,pos
2022-12-23 16:31:15,"@MasIskan @abu_waras @adearif87 Benar adanya allah seru sekalian alam yg memercikkan cahanya pada manusia dan bagian dr Tuhan yg dilengkapi dg Rasa kasih sayang. Dari situ boleh di katakan ageman budi pekerti luhur/ Beragama,ber etika,berbaju bagus tidak kelihatan kumoh. Semua mahluk ciptaannya wajib sujutsyukr",benar adanya allah seru sekalian alam yg memercikkan cahanya pada manusia dan bagian dr tuhan yg dilengkapi dg rasa kasih sayang dari situ boleh di katakan ageman budi pekerti luhur beragama ber etika berbaju bagus tidak kelihatan kumoh semua mahluk ciptaannya wajib sujutsyukr,allah seru alam memercikkan cahanya manusia tuhan dilengkapi dg kasih sayang situ ageman budi pekerti luhur beragama ber etika berbaju bagus kumoh mahluk ciptaannya wajib sujutsyukr,allah seru alam percik cahanya manusia tuhan lengkap dg kasih sayang situ ageman budi pekerti luhur agama ber etika baju bagus kumoh mahluk cipta wajib sujutsyukr,pos,pos
2022-12-23 16:29:55,@d0ncarlo Villa hanif villa GG villa bunda novi atau budi luhur cocok buat keluarga,villa hanif villa gg villa bunda novi atau budi luhur cocok buat keluarga,villa hanif villa gg villa bunda novi budi luhur cocok keluarga,villa hanif villa gg villa bunda novi budi luhur cocok keluarga,neg,pos
2022-12-23 15:34:55,"Tak lupa kami mengucapkan terima kasih banyak pula kepada pihak panitia ICF Budi Luhur yang telah mengundang kami ke acara ini 🥰 Arigatou gozaimasu ✨  Acaranya seru banget, siapa yang belum bisa move on!? 🤩🔥 https://t.co/yhq1bEZfH9",tak lupa kami mengucapkan terima kasih banyak pula kepada pihak panitia icf budi luhur yang telah mengundang kami ke acara ini arigatou gozaimasu acaranya seru banget siapa yang belum bisa move on https t co yhq bezfh ,lupa terima kasih panitia icf budi luhur mengundang arigatou gozaimasu acaranya seru move on https t co yhq bezfh,lupa terima kasih panitia icf budi luhur undang arigatou gozaimasu acara seru move on https t co yhq bezfh,pos,pos
2022-12-23 15:24:10,"Kami mengucapkan terima kasih banyak kepada teman-teman yang telah ikut meramaikan acara Internasional Culture Festival Japan Series, Selasa 29 November 2022 di Universitas Budi Luhur 🫶🏻✨ https://t.co/nunj6O0Tmr",kami mengucapkan terima kasih banyak kepada teman teman yang telah ikut meramaikan acara internasional culture festival japan series selasa november di universitas budi luhur https t co nunj o tmr,terima kasih meramaikan internasional culture festival japan series november universitas budi luhur https t co nunj o tmr,terima kasih ramai internasional culture festival japan series november universitas budi luhur https t co nunj o tmr,pos,neg
2022-12-23 06:25:31,Info kosan daerah Ciledug/Kreo/Budi luhur dongg 🙏,info kosan daerah ciledug kreo budi luhur dongg ,info kosan daerah ciledug kreo budi luhur dongg,info kosan daerah ciledug kreo budi luhur dongg,neg,neg
2022-12-23 03:51:31,Dorowoni Akbar Bimantara : Pendidikan Karakter Akhlakul Karimah . Budi pekerti luhur lah yg harusnya menjadi landasan setiap bidang yg ditekuni generasi penerus. Pengamalan terhadap ajaran agama dan localwisdom akan menunjukkan identitas jatidiri bangsa.  https://t.co/9yj4cerc1E https://t.co/SzyQR3yDDw,dorowoni akbar bimantara pendidikan karakter akhlakul karimah budi pekerti luhur lah yg harusnya menjadi landasan setiap bidang yg ditekuni generasi penerus pengamalan terhadap ajaran agama dan localwisdom akan menunjukkan identitas jatidiri bangsa https t co yj cerc e https t co szyqr yddw,dorowoni akbar bimantara pendidikan karakter akhlakul karimah budi pekerti luhur landasan bidang ditekuni generasi penerus pengamalan ajaran agama localwisdom identitas jatidiri bangsa https t co yj cerc e https t co szyqr yddw,dorowoni akbar bimantara didik karakter akhlakul karimah budi pekerti luhur landas bidang tekun generasi terus amal ajar agama localwisdom identitas jatidiri bangsa https t co yj cerc e https t co szyqr yddw,pos,pos
2022-12-23 02:12:41,Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious,sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya hr bukhori jokam jokamlicious,baiknya iman iman luhur budi pekertinya hr bukhori jokam jokamlicious,baik iman iman luhur budi pekerti hr bukhori jokam jokamlicious,pos,pos
2022-12-23 01:32:43,"“Peringatan Hari Ibu diharapkan dapar mewariskan nilai-nilai luhur dan semangat perjuangan yang terkandung dalam sejarah perjuangan kaum perempuan kepada seluruh masyarakat Indonesia,  Kanwil Kemenkumham Sulteng Budi Argap Situngkir",peringatan hari ibu diharapkan dapar mewariskan nilai nilai luhur dan semangat perjuangan yang terkandung dalam sejarah perjuangan kaum perempuan kepada seluruh masyarakat indonesia kanwil kemenkumham sulteng budi argap situngkir,peringatan diharapkan dapar mewariskan nilai nilai luhur semangat perjuangan terkandung sejarah perjuangan kaum perempuan masyarakat indonesia kanwil kemenkumham sulteng budi argap situngkir,ingat harap dapar waris nilai nilai luhur semangat juang kandung sejarah juang kaum perempuan masyarakat indonesia kanwil kemenkumham sulteng budi argap situngkir,pos,pos
2022-12-23 00:39:39,"“Peringatan Hari Ibu diharapkan dapar mewariskan nilai-nilai luhur dan semangat perjuangan yang terkandung dalam sejarah perjuangan kaum perempuan kepada seluruh masyarakat Indonesia,  Kanwil Kemenkumham Sulteng Budi Argap Situngkir",peringatan hari ibu diharapkan dapar mewariskan nilai nilai luhur dan semangat perjuangan yang terkandung dalam sejarah perjuangan kaum perempuan kepada seluruh masyarakat indonesia kanwil kemenkumham sulteng budi argap situngkir,peringatan diharapkan dapar mewariskan nilai nilai luhur semangat perjuangan terkandung sejarah perjuangan kaum perempuan masyarakat indonesia kanwil kemenkumham sulteng budi argap situngkir,ingat harap dapar waris nilai nilai luhur semangat juang kandung sejarah juang kaum perempuan masyarakat indonesia kanwil kemenkumham sulteng budi argap situngkir,pos,pos
2022-12-22 18:10:33,"“Peringatan Hari Ibu diharapkan dapar mewariskan nilai-nilai luhur dan semangat perjuangan yang terkandung dalam sejarah perjuangan kaum perempuan kepada seluruh masyarakat Indonesia,  Kanwil Kemenkumham Sulteng Budi Argap Situngkir",peringatan hari ibu diharapkan dapar mewariskan nilai nilai luhur dan semangat perjuangan yang terkandung dalam sejarah perjuangan kaum perempuan kepada seluruh masyarakat indonesia kanwil kemenkumham sulteng budi argap situngkir,peringatan diharapkan dapar mewariskan nilai nilai luhur semangat perjuangan terkandung sejarah perjuangan kaum perempuan masyarakat indonesia kanwil kemenkumham sulteng budi argap situngkir,ingat harap dapar waris nilai nilai luhur semangat juang kandung sejarah juang kaum perempuan masyarakat indonesia kanwil kemenkumham sulteng budi argap situngkir,pos,pos
2022-12-22 13:49:40,"“Peringatan Hari Ibu diharapkan dapar mewariskan nilai-nilai luhur dan semangat perjuangan yang terkandung dalam sejarah perjuangan kaum perempuan kepada seluruh masyarakat Indonesia,  Kanwil Kemenkumham Sulteng Budi Argap Situngkir",peringatan hari ibu diharapkan dapar mewariskan nilai nilai luhur dan semangat perjuangan yang terkandung dalam sejarah perjuangan kaum perempuan kepada seluruh masyarakat indonesia kanwil kemenkumham sulteng budi argap situngkir,peringatan diharapkan dapar mewariskan nilai nilai luhur semangat perjuangan terkandung sejarah perjuangan kaum perempuan masyarakat indonesia kanwil kemenkumham sulteng budi argap situngkir,ingat harap dapar waris nilai nilai luhur semangat juang kandung sejarah juang kaum perempuan masyarakat indonesia kanwil kemenkumham sulteng budi argap situngkir,pos,pos
2022-12-22 13:36:18,"“Peringatan Hari Ibu diharapkan dapar mewariskan nilai-nilai luhur dan semangat perjuangan yang terkandung dalam sejarah perjuangan kaum perempuan kepada seluruh masyarakat Indonesia, Kanwil Kemenkumham Sulteng Budi Argap Situngkir",peringatan hari ibu diharapkan dapar mewariskan nilai nilai luhur dan semangat perjuangan yang terkandung dalam sejarah perjuangan kaum perempuan kepada seluruh masyarakat indonesia kanwil kemenkumham sulteng budi argap situngkir,peringatan diharapkan dapar mewariskan nilai nilai luhur semangat perjuangan terkandung sejarah perjuangan kaum perempuan masyarakat indonesia kanwil kemenkumham sulteng budi argap situngkir,ingat harap dapar waris nilai nilai luhur semangat juang kandung sejarah juang kaum perempuan masyarakat indonesia kanwil kemenkumham sulteng budi argap situngkir,pos,pos
2022-12-22 13:10:57,"8. “Peringatan Hari Ibu diharapkan dapar mewariskan nilai-nilai luhur dan semangat perjuangan yang terkandung dalam sejarah perjuangan kaum perempuan kepada seluruh masyarakat Indonesia,  Kanwil Kemenkumham Sulteng Budi Argap Situngkir", peringatan hari ibu diharapkan dapar mewariskan nilai nilai luhur dan semangat perjuangan yang terkandung dalam sejarah perjuangan kaum perempuan kepada seluruh masyarakat indonesia kanwil kemenkumham sulteng budi argap situngkir,peringatan diharapkan dapar mewariskan nilai nilai luhur semangat perjuangan terkandung sejarah perjuangan kaum perempuan masyarakat indonesia kanwil kemenkumham sulteng budi argap situngkir,ingat harap dapar waris nilai nilai luhur semangat juang kandung sejarah juang kaum perempuan masyarakat indonesia kanwil kemenkumham sulteng budi argap situngkir,pos,pos
2022-12-22 12:36:27,"“Peringatan Hari Ibu diharapkan dapar mewariskan nilai-nilai luhur dan semangat perjuangan yang terkandung dalam sejarah perjuangan kaum perempuan kepada seluruh masyarakat Indonesia,  Kanwil Kemenkumham Sulteng Budi Argap Situngkir",peringatan hari ibu diharapkan dapar mewariskan nilai nilai luhur dan semangat perjuangan yang terkandung dalam sejarah perjuangan kaum perempuan kepada seluruh masyarakat indonesia kanwil kemenkumham sulteng budi argap situngkir,peringatan diharapkan dapar mewariskan nilai nilai luhur semangat perjuangan terkandung sejarah perjuangan kaum perempuan masyarakat indonesia kanwil kemenkumham sulteng budi argap situngkir,ingat harap dapar waris nilai nilai luhur semangat juang kandung sejarah juang kaum perempuan masyarakat indonesia kanwil kemenkumham sulteng budi argap situngkir,pos,pos
2022-12-22 12:25:19,"“Peringatan Hari Ibu diharapkan dapar mewariskan nilai-nilai luhur dan semangat perjuangan yang terkandung dalam sejarah perjuangan kaum perempuan kepada seluruh masyarakat Indonesia, Kanwil Kemenkumham Sulteng Budi Argap Situngkir",peringatan hari ibu diharapkan dapar mewariskan nilai nilai luhur dan semangat perjuangan yang terkandung dalam sejarah perjuangan kaum perempuan kepada seluruh masyarakat indonesia kanwil kemenkumham sulteng budi argap situngkir,peringatan diharapkan dapar mewariskan nilai nilai luhur semangat perjuangan terkandung sejarah perjuangan kaum perempuan masyarakat indonesia kanwil kemenkumham sulteng budi argap situngkir,ingat harap dapar waris nilai nilai luhur semangat juang kandung sejarah juang kaum perempuan masyarakat indonesia kanwil kemenkumham sulteng budi argap situngkir,pos,pos
2022-12-22 11:34:03,"“Peringatan Hari Ibu diharapkan dapar mewariskan nilai-nilai luhur dan semangat perjuangan yang terkandung dalam sejarah perjuangan kaum perempuan kepada seluruh masyarakat Indonesia, Kanwil Kemenkumham Sulteng Budi Argap Situngkir",peringatan hari ibu diharapkan dapar mewariskan nilai nilai luhur dan semangat perjuangan yang terkandung dalam sejarah perjuangan kaum perempuan kepada seluruh masyarakat indonesia kanwil kemenkumham sulteng budi argap situngkir,peringatan diharapkan dapar mewariskan nilai nilai luhur semangat perjuangan terkandung sejarah perjuangan kaum perempuan masyarakat indonesia kanwil kemenkumham sulteng budi argap situngkir,ingat harap dapar waris nilai nilai luhur semangat juang kandung sejarah juang kaum perempuan masyarakat indonesia kanwil kemenkumham sulteng budi argap situngkir,pos,pos
2022-12-22 11:31:37,"“Peringatan Hari Ibu diharapkan dapar mewariskan nilai-nilai luhur dan semangat perjuangan yang terkandung dalam sejarah perjuangan kaum perempuan kepada seluruh masyarakat Indonesia,  Kanwil Kemenkumham Sulteng Budi Argap Situngkir",peringatan hari ibu diharapkan dapar mewariskan nilai nilai luhur dan semangat perjuangan yang terkandung dalam sejarah perjuangan kaum perempuan kepada seluruh masyarakat indonesia kanwil kemenkumham sulteng budi argap situngkir,peringatan diharapkan dapar mewariskan nilai nilai luhur semangat perjuangan terkandung sejarah perjuangan kaum perempuan masyarakat indonesia kanwil kemenkumham sulteng budi argap situngkir,ingat harap dapar waris nilai nilai luhur semangat juang kandung sejarah juang kaum perempuan masyarakat indonesia kanwil kemenkumham sulteng budi argap situngkir,pos,pos
2022-12-22 10:22:46,"“Peringatan Hari Ibu diharapkan dapar mewariskan nilai-nilai luhur dan semangat perjuangan yang terkandung dalam sejarah perjuangan kaum perempuan kepada seluruh masyarakat Indonesia,  Kanwil Kemenkumham Sulteng Budi Argap Situngkir",peringatan hari ibu diharapkan dapar mewariskan nilai nilai luhur dan semangat perjuangan yang terkandung dalam sejarah perjuangan kaum perempuan kepada seluruh masyarakat indonesia kanwil kemenkumham sulteng budi argap situngkir,peringatan diharapkan dapar mewariskan nilai nilai luhur semangat perjuangan terkandung sejarah perjuangan kaum perempuan masyarakat indonesia kanwil kemenkumham sulteng budi argap situngkir,ingat harap dapar waris nilai nilai luhur semangat juang kandung sejarah juang kaum perempuan masyarakat indonesia kanwil kemenkumham sulteng budi argap situngkir,pos,pos
2022-12-22 09:12:40,Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious,sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya hr bukhori jokam jokamlicious,baiknya iman iman luhur budi pekertinya hr bukhori jokam jokamlicious,baik iman iman luhur budi pekerti hr bukhori jokam jokamlicious,pos,pos
2022-12-22 06:28:59,Sentosone Bongso lan Negoro adhedasar pemimpine bener2 teguh iman lan luhur budi pekertine,sentosone bongso lan negoro adhedasar pemimpine bener teguh iman lan luhur budi pekertine,sentosone bongso lan negoro adhedasar pemimpine bener teguh iman lan luhur budi pekertine,sentosone bongso lan negoro adhedasar pemimpine bener teguh iman lan luhur budi pekertine,pos,pos
2022-12-22 04:50:11,"@DiposuroP Setuju🙏,  Menurut sy itu pemahaman yg sudah sampai pada level pencerahan.   Utk sebagian besar butuh terorganisir, agar mudah mendapat bimbingan, idealnya oleh pembimbing yg sudah tercerahkan akal pikiran&amp hati nuraninya, agar bisa mencapai level pencerahan.   🙏🙏🙏",setuju menurut sy itu pemahaman yg sudah sampai pada level pencerahan utk sebagian besar butuh terorganisir agar mudah mendapat bimbingan idealnya oleh pembimbing yg sudah tercerahkan akal pikiran amp hati nuraninya agar bisa mencapai level pencerahan ,setuju pemahaman level pencerahan butuh terorganisir mudah bimbingan idealnya pembimbing tercerahkan akal pikiran amp hati nuraninya level pencerahan,tuju paham level cerah butuh organisir mudah bimbing ideal bimbing cerah akal pikir amp hati nurani level cerah,neg,pos
